unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
66287260,2025-09-27T00:50:51.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466.0,601 EAST  228 STREET,EAST  228 STREET,BRONX BOULEVARD,CARPENTER AVENUE,BRONX BOULEVARD,CARPENTER AVENUE,ADDRESS,BRONX,EAST  228 STREET,,In Progress,,,2025-09-27T01:57:18.000,12 BRONX,2048220006.0,BRONX,1022155.0,263952.0,PHONE,Unspecified,BRONX,,,,,,,,40.89107973912821,-73.86290443859446,"
,  
(40.89107973912821, -73.86290443859446)"
66287448,2025-09-27T00:50:50.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032.0,AMSTERDAM AVENUE,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  158 STREET,AMSTERDAM AVENUE,WEST  158 STREET,INTERSECTION,,,,In Progress,,,2025-09-27T02:17:29.000,12 MANHATTAN,,MANHATTAN,1000417.0,242945.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83348848222364,-73.94157750579586,"
,  
(40.83348848222364, -73.94157750579586)"
66285189,2025-09-27T00:50:37.000,2025-09-27T01:10:56.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011.0,126 WEST   13 STREET,WEST   13 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   13 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:10:59.000,02 MANHATTAN,1006080026.0,MANHATTAN,984721.0,207809.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73706433046593,-73.99830041620608,"
,  
(40.73706433046593, -73.99830041620608)"
66288411,2025-09-27T00:50:36.000,2025-09-27T00:55:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11212.0,224 HEGEMAN AVENUE,HEGEMAN AVENUE,MOTHER GASTON BOULEVARD,CHRISTOPHER AVENUE,MOTHER GASTON BOULEVARD,CHRISTOPHER AVENUE,ADDRESS,BROOKLYN,HEGEMAN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T00:55:21.000,16 BROOKLYN,3038680026.0,BROOKLYN,1011047.0,178596.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6568409127356,-73.90342040902075,"
,  
(40.656840912735596, -73.90342040902075)"
66287417,2025-09-27T00:50:27.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453.0,2124 GRAND AVENUE,GRAND AVENUE,WEST  180 STREET,WEST  181 STREET,WEST  180 STREET,WEST  181 STREET,ADDRESS,BRONX,GRAND AVENUE,,In Progress,,,,05 BRONX,2031940012.0,BRONX,1009760.0,251066.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85575618774357,-73.90778394485928,"
,  
(40.85575618774357, -73.90778394485928)"
66286958,2025-09-27T00:50:24.000,2025-09-27T01:04:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040.0,2 ELLWOOD STREET,ELLWOOD STREET,HILLSIDE AVENUE,BOGARDUS PLACE,HILLSIDE AVENUE,BOGARDUS PLACE,ADDRESS,NEW YORK,ELLWOOD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:04:26.000,12 MANHATTAN,1021710042.0,MANHATTAN,1004253.0,252275.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85908872412456,-73.92768757158264,"
,  
(40.85908872412456, -73.92768757158264)"
66281458,2025-09-27T00:50:08.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11423.0,205 STREET,205 STREET,205 STREET,JAMAICA AVENUE,205 STREET,JAMAICA AVENUE,INTERSECTION,,,,In Progress,,,2025-09-27T02:12:23.000,12 QUEENS,,QUEENS,1052155.0,199364.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71362427970505,-73.75505349946535,"
,  
(40.71362427970505, -73.75505349946535)"
66282982,2025-09-27T00:50:07.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:46:57.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66289243,2025-09-27T00:50:06.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Stoop Line Stand,Business,11433.0,107-28 156 STREET,156 STREET,107 AVENUE,108 AVENUE,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,156 STREET,,In Progress,,,,12 QUEENS,4101340037.0,QUEENS,1040518.0,192711.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69544507148637,-73.79708584040705,"
,  
(40.69544507148637, -73.79708584040705)"
66281464,2025-09-27T00:50:06.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11385.0,1717 STANHOPE STREET,STANHOPE STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,STANHOPE STREET,,In Progress,,,,05 QUEENS,4034280041.0,QUEENS,1007757.0,196477.0,PHONE,Unspecified,QUEENS,,,,,,,,40.705929514703584,-73.91521557848931,"
,  
(40.705929514703584, -73.91521557848931)"
66280687,2025-09-27T00:50:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10002.0,,,,,BROOME STREET,FORSYTH STREET,INTERSECTION,MANHATTAN,,,Open,,,,03 MANHATTAN,,MANHATTAN,986296.0,201173.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.71884990462778,-73.99261911227077,"
,  
(40.71884990462778, -73.99261911227077)"
66287426,2025-09-27T00:50:00.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,205 WEST  107 STREET,WEST  107 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  107 STREET,,In Progress,,,2025-09-27T01:42:06.000,07 MANHATTAN,1018790026.0,MANHATTAN,993768.0,231211.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80129161811248,-73.96562155560764,"
,  
(40.80129161811248, -73.96562155560764)"
66285277,2025-09-27T00:50:00.000,2025-09-27T01:24:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10475.0,140 ALCOTT PLACE,ALCOTT PLACE,BEND,BEND,BEND,BEND,ADDRESS,BRONX,ALCOTT PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:24:26.000,10 BRONX,2051410120.0,BRONX,1031250.0,257132.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87231724259779,-73.83005738991893,"
,  
(40.87231724259779, -73.83005738991893)"
66278916,2025-09-27T00:49:58.000,2025-09-27T01:19:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205.0,151 NORTH ELLIOT WALK,NORTH ELLIOT WALK,BEND,NORTH PORTLAND AVENUE,BEND,NORTH PORTLAND AVENUE,ADDRESS,BROOKLYN,NORTH ELLIOTT WALK,,Closed,,The Police Department issued a summons in response to the complaint.,2025-09-27T01:19:50.000,02 BROOKLYN,3020400001.0,BROOKLYN,990735.0,192079.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6938868809799,-73.97661430278656,"
,  
(40.6938868809799, -73.97661430278656)"
66287424,2025-09-27T00:49:56.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473.0,1762 SEWARD AVENUE,SEWARD AVENUE,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,ADDRESS,BRONX,SEWARD AVENUE,,In Progress,,,,09 BRONX,2035560032.0,BRONX,1021612.0,237652.0,ONLINE,Unspecified,BRONX,,,,,,,,40.818896489918735,-73.86501494968117,"
,  
(40.818896489918735, -73.86501494968117)"
66277877,2025-09-27T00:49:45.000,2025-09-27T01:01:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040.0,2687 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  190 STREET,FORT GEORGE AVENUE,WEST  190 STREET,FORT GEORGE AVENUE,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:01:06.000,12 MANHATTAN,,MANHATTAN,1005031.0,251268.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85632301475921,-73.924878163279,"
,  
(40.85632301475921, -73.924878163279)"
66283959,2025-09-27T00:49:41.000,2025-09-27T01:31:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11201.0,10 REMSEN STREET,REMSEN STREET,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,ADDRESS,BROOKLYN,REMSEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:31:30.000,02 BROOKLYN,3002510010.0,BROOKLYN,984806.0,192507.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6950640003256,-73.99799496113215,"
,  
(40.6950640003256, -73.99799496113215)"
66285285,2025-09-27T00:49:40.000,2025-09-27T01:08:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224.0,2929 WEST   31 STREET,WEST   31 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   31 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-09-27T01:08:56.000,13 BROOKLYN,3070500001.0,BROOKLYN,984957.0,148782.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57504818064165,-73.99745500833791,"
,  
(40.57504818064165, -73.99745500833791)"
66283558,2025-09-27T00:49:24.000,2025-09-27T01:21:35.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10018.0,1073 6 AVENUE,6 AVENUE,WEST   40 STREET,WEST   41 STREET,WEST   40 STREET,WEST   41 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:21:38.000,05 MANHATTAN,1009930036.0,MANHATTAN,988468.0,213959.0,MOBILE,Unspecified,MANHATTAN,Car,,,,,,,40.75394354594719,-73.98477566667121,"
,  
(40.75394354594719, -73.98477566667121)"
66280948,2025-09-27T00:49:11.000,2025-09-27T01:03:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:03:15.000,03 BRONX,2029020036.0,BRONX,1010934.0,244328.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83725890119578,-73.90356687170548,"
,  
(40.83725890119578, -73.90356687170548)"
66282970,2025-09-27T00:48:43.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:13.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66281461,2025-09-27T00:48:41.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,2182 BARNES AVENUE,BARNES AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,BARNES AVENUE,,In Progress,,,2025-09-27T01:43:18.000,11 BRONX,2043220025.0,BRONX,1021924.0,251177.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85601732268384,-73.86381175775772,"
,  
(40.85601732268384, -73.86381175775772)"
66280986,2025-09-27T00:48:40.000,2025-09-27T01:31:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11201.0,14 REMSEN STREET,REMSEN STREET,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,ADDRESS,BROOKLYN,REMSEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:31:54.000,02 BROOKLYN,3002510012.0,BROOKLYN,984830.0,192498.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.695039295872704,-73.99790841346679,"
,  
(40.695039295872704, -73.99790841346679)"
66280080,2025-09-27T00:48:37.000,2025-09-27T01:22:26.000,NYPD,New York City Police Department,Panhandling,,Subway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:22:32.000,Unspecified MANHATTAN,,MANHATTAN,986974.0,199302.0,MOBILE,Unspecified,MANHATTAN,,,,F,,,Passageway,40.71371427501245,-73.99017400338403,"
,  
(40.71371427501245, -73.99017400338403)"
66287202,2025-09-27T00:48:27.000,2025-09-27T01:10:41.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10305.0,652 QUINCY AVENUE,QUINCY AVENUE,BUEL AVENUE,NAUGHTON AVENUE,BUEL AVENUE,NAUGHTON AVENUE,ADDRESS,STATEN ISLAND,QUINCY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:10:44.000,02 STATEN ISLAND,,STATEN ISLAND,961566.0,149997.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.578354123556615,-74.0816597690663,"
,  
(40.578354123556615, -74.0816597690663)"
66288501,2025-09-27T00:48:22.000,2025-09-27T01:12:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10036.0,301 WEST   45 STREET,WEST   45 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   45 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:12:12.000,04 MANHATTAN,1010360029.0,MANHATTAN,987349.0,215929.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.759351156632,-73.9888136464583,"
,  
(40.759351156632, -73.9888136464583)"
66282995,2025-09-27T00:48:08.000,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10033.0,460 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  180 STREET,WEST  181 STREET,WEST  180 STREET,WEST  181 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,,In Progress,,,,12 MANHATTAN,1021760104.0,MANHATTAN,1001294.0,249183.0,ONLINE,Unspecified,MANHATTAN,Car,,,,,,,40.85060831681787,-73.93839244839637,"
,  
(40.85060831681787, -73.93839244839637)"
66288988,2025-09-27T00:48:07.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226.0,600 EAST   21 STREET,EAST   21 STREET,DITMAS AVENUE,NEWKIRK AVENUE,DITMAS AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,In Progress,,,2025-09-27T02:29:41.000,14 BROOKLYN,3052060017.0,BROOKLYN,995930.0,172177.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6392549933918,-73.95791498495623,"
,  
(40.639254993391795, -73.95791498495623)"
66278437,2025-09-27T00:48:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201.0,90 SANDS STREET,SANDS STREET,PEARL STREET,JAY STREET,PEARL STREET,JAY STREET,ADDRESS,BROOKLYN,SANDS STREET,,In Progress,,,2025-09-27T02:24:01.000,02 BROOKLYN,3000870009.0,BROOKLYN,987794.0,194331.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70006976346633,-73.9872187206513,"
,  
(40.70006976346633, -73.9872187206513)"
66280803,2025-09-27T00:48:04.000,2025-09-27T01:04:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421.0,78-15 90 ROAD,90 ROAD,78 STREET,80 STREET,78 STREET,80 STREET,ADDRESS,WOODHAVEN,90 ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:04:23.000,09 QUEENS,4089580028.0,QUEENS,1022388.0,189657.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.687159257806215,-73.86248356344883,"
,  
(40.687159257806215, -73.86248356344883)"
66288299,2025-09-27T00:48:04.000,2025-09-27T00:57:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032.0,1001 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  160 STREET,SYLVAN TERRACE,WEST  160 STREET,SYLVAN TERRACE,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2025-09-27T00:57:53.000,12 MANHATTAN,1021090046.0,MANHATTAN,1000876.0,243429.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8348160701586,-73.93991762386334,"
,  
(40.834816070158595, -73.93991762386334)"
66286680,2025-09-27T00:48:00.000,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10451.0,,,,,3 AVENUE,EAST 156 STREET,INTERSECTION,BRONX,,,Open,,,,01 BRONX,,BRONX,1008312.0,238086.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82013393758536,-73.91306488073265,"
,  
(40.820133937585354, -73.91306488073265)"
66287429,2025-09-27T00:47:57.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11385.0,1717 STANHOPE STREET,STANHOPE STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,STANHOPE STREET,,In Progress,,,,05 QUEENS,4034280041.0,QUEENS,1007757.0,196477.0,PHONE,Unspecified,QUEENS,,,,,,,,40.705929514703584,-73.91521557848931,"
,  
(40.705929514703584, -73.91521557848931)"
66286751,2025-09-27T00:47:55.000,2025-09-27T01:27:37.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201.0,190 YORK STREET,YORK STREET,BRIDGE STREET,GOLD STREET,BRIDGE STREET,GOLD STREET,ADDRESS,BROOKLYN,YORK STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:27:41.000,02 BROOKLYN,3000680001.0,BROOKLYN,988838.0,194807.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70137579240106,-73.98345325660519,"
,  
(40.70137579240106, -73.98345325660519)"
66280702,2025-09-27T00:47:46.000,2025-09-27T01:14:04.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014.0,BARROW STREET,BARROW STREET,BARROW STREET,WEST    4 STREET,BARROW STREET,WEST    4 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:14:07.000,02 MANHATTAN,,MANHATTAN,983662.0,206269.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.732837403054965,-74.00212163880535,"
,  
(40.732837403054965, -74.00212163880535)"
66278580,2025-09-27T00:47:40.000,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Other,10036.0,460 WEST 41 STREET,WEST 41 STREET,DYER AVENUE,10 AVENUE,DYER AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   41 STREET,,Assigned,,The Department of Homeless Services has sent a mobile outreach response team to the location.,2025-09-27T00:59:58.000,04 MANHATTAN,1010500001.0,MANHATTAN,985604.0,215677.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75865992055698,-73.99511256357542,"
,  
(40.75865992055698, -73.99511256357542)"
66282962,2025-09-27T00:47:40.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237.0,216 HIMROD STREET,HIMROD STREET,MYRTLE AVENUE,KNICKERBOCKER AVENUE,MYRTLE AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,,In Progress,,,2025-09-27T01:43:38.000,04 BROOKLYN,3032780021.0,BROOKLYN,1006254.0,194053.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6992800713504,-73.92064447602694,"
,  
(40.6992800713504, -73.92064447602694)"
66285954,2025-09-27T00:47:24.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10469.0,3467 EASTCHESTER ROAD,EASTCHESTER ROAD,BOSTON ROAD,CHESTER STREET,BOSTON ROAD,CHESTER STREET,ADDRESS,BRONX,EASTCHESTER ROAD,,In Progress,,,2025-09-27T02:37:14.000,12 BRONX,2047220012.0,BRONX,1026576.0,259220.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87807180110208,-73.8469444123555,"
,  
(40.878071801102074, -73.8469444123555)"
66287408,2025-09-27T00:47:18.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:12.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66284659,2025-09-27T00:47:16.000,2025-09-27T01:25:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11205.0,100 NORTH PORTLAND AVENUE,NORTH PORTLAND AVENUE,PARK AVENUE,AUBURN PLACE,PARK AVENUE,AUBURN PLACE,ADDRESS,BROOKLYN,NORTH PORTLAND AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-09-27T01:25:24.000,02 BROOKLYN,3020390101.0,BROOKLYN,990841.0,192582.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69526742103857,-73.97623156176391,"
,  
(40.69526742103857, -73.97623156176391)"
66286710,2025-09-27T00:47:11.000,2025-09-27T01:11:30.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011.0,126 WEST   13 STREET,WEST   13 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   13 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-09-27T01:11:32.000,02 MANHATTAN,1006080026.0,MANHATTAN,984721.0,207809.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73706433046593,-73.99830041620608,"
,  
(40.73706433046593, -73.99830041620608)"
66279459,2025-09-27T00:47:07.000,2025-09-27T01:02:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10456.0,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:02:49.000,03 BRONX,2029020036.0,BRONX,1010934.0,244328.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83725890119578,-73.90356687170548,"
,  
(40.83725890119578, -73.90356687170548)"
66281693,2025-09-27T00:47:06.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Business,11220.0,5507 5 AVENUE,5 AVENUE,55 STREET,56 STREET,55 STREET,56 STREET,ADDRESS,BROOKLYN,5 AVENUE,,In Progress,,,,07 BROOKLYN,3008320006.0,BROOKLYN,980549.0,173245.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64219335249136,-74.0133359156007,"
,  
(40.642193352491354, -74.0133359156007)"
66282966,2025-09-27T00:46:58.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463.0,3639 IRWIN AVENUE,IRWIN AVENUE,WEST  236 STREET,WEST  238 STREET,WEST  236 STREET,WEST  238 STREET,ADDRESS,BRONX,IRWIN AVENUE,,In Progress,,,2025-09-27T01:59:20.000,08 BRONX,2057690156.0,BRONX,1010844.0,262080.0,ONLINE,Unspecified,BRONX,,,,,,,,40.885983030029095,-73.90382168347915,"
,  
(40.885983030029095, -73.90382168347915)"
66284493,2025-09-27T00:46:55.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11211.0,164 HAVEMEYER STREET,HAVEMEYER STREET,SOUTH    2 STREET,SOUTH    3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,ADDRESS,BROOKLYN,HAVEMEYER STREET,,In Progress,,,,01 BROOKLYN,3024200028.0,BROOKLYN,995960.0,198412.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.711264107186864,-73.95776130869965,"
,  
(40.711264107186864, -73.95776130869965)"
66287446,2025-09-27T00:46:39.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10012.0,180 MULBERRY STREET,MULBERRY STREET,BROOME STREET,KENMARE STREET,BROOME STREET,KENMARE STREET,ADDRESS,NEW YORK,MULBERRY STREET,,In Progress,,,2025-09-27T01:43:04.000,02 MANHATTAN,1004800002.0,MANHATTAN,985165.0,201892.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72082357574888,-73.99669906536468,"
,  
(40.72082357574888, -73.99669906536468)"
66289012,2025-09-27T00:46:01.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469.0,1101 EAST  222 STREET,EAST  222 STREET,LACONIA AVENUE,EASTCHESTER ROAD,LACONIA AVENUE,EASTCHESTER ROAD,ADDRESS,BRONX,EAST  222 STREET,,In Progress,,,2025-09-27T01:55:22.000,12 BRONX,2049000020.0,BRONX,1025628.0,260681.0,PHONE,Unspecified,BRONX,,,,,,,,40.8820862818592,-73.85036345565348,"
,  
(40.8820862818592, -73.85036345565348)"
